cost,outcome,patexp,discharge,income,city,zip,state,provider,providerid,color
0.339502352,0.085386819,0.506017192,0.293982808,0.445845272,Butler,16001,PA,BUTLER MEMORIAL HOSPITAL,591,#00CED1
0.339766088,0.350716332,0.140401146,0.050429799,0.58739255,Rome,13440,NY,"ROME MEMORIAL HOSPITAL, INC",592,#00CED1
0.340272913,0.153581662,0.762750716,0.415472779,0.340401146,Conway,29526,SC,CONWAY MEDICAL CENTER,593,#00CED1
0.340725585,0.676217765,0.01260745,0.865902579,0.092836676,Fort Smith,72901,AR,SPARKS REGIONAL MEDICAL CENTER,594,#00CED1
0.341147502,0.640687679,0.318051576,0.218911175,0.954154728,Mequon,53097,WI,COLUMBIA ST MARYS HOSPITAL OZAUKEE,595,#00CED1
0.341795107,0.309455587,0.922063037,0.648137536,0.428080229,Eau Claire,54703,WI,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,596,#00CED1
0.341990831,0.436103152,0.900859599,0.465902579,0.588538682,Eau Claire,54701,WI,SACRED HEART HOSPITAL,597,#00CED1
0.342229825,0.553008596,0.928366762,0.531232092,0.494555874,Murrells Inlet,29576,SC,WACCAMAW COMMUNITY HOSPITAL,598,#00CED1
0.342669049,0.05730659,0.55243553,0.158166189,0.50773639,Norfolk,68701,NE,FAITH REGIONAL HEALTH SERVICES,599,#00CED1
0.343071852,0.592550143,0.574212034,0.583381089,0.827507163,Olathe,66061,KS,OLATHE MEDICAL CENTER,600,#00CED1
0.343334879,0.51747851,0.928366762,0.944985673,0.435530086,Saint Cloud,56303,MN,ST CLOUD HOSPITAL,601,#00CED1
0.343404857,0.561604585,0.016618911,0.286532951,0.546131805,Elmhurst,11373,NY,ELMHURST HOSPITAL CENTER,602,#00CED1
0.343814017,0.561604585,0.574212034,0.892836676,0.665329513,Concord,44077,OH,LAKE HEALTH,603,#00CED1
0.343858149,0.964469914,0.608022923,0.208022923,0.442406877,South Hill,23970,VA,"COMMUNITY MEMORIAL HEALTHCENTER, INC",604,#00CED1
0.343871322,0.51747851,0.881375358,0.733524355,0.048137536,Daytona Beach,32117,FL,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,605,#00CED1
0.344917063,0.898567335,0.534097421,0.504297994,0.456160458,Kenosha,53143,WI,UNITED HOSPITAL SYSTEM,606,#00CED1
0.345317359,0.712893983,0.024068768,0.794842407,0.256733524,Brooklyn,11220,NY,LUTHERAN MEDICAL CENTER,607,#00CED1
0.346398915,0.469340974,0,0.237249284,0.484813754,Brooklyn,11203,NY,KINGS COUNTY HOSPITAL CENTER,608,#00CED1
0.346826769,0.436103152,0.625787966,0.617191977,0.821203438,Crown Point,46307,IN,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,609,#00CED1
0.346922265,0.884813754,0.82234957,0.610315186,0.693409742,Trenton,48183,MI,OAKWOOD HOSPITAL - SOUTHSHORE,610,#00CED1
0.34750041,0.640687679,0.251575931,0.899140401,0.16504298,Albuquerque,87106,NM,PRESBYTERIAN HOSPITAL,611,#00CED1
0.347761123,0.108309456,0.122636103,0.883667622,0.648710602,Danbury,6810,CT,DANBURY HOSPITAL,612,#00CED1
0.350396391,0.772492837,0.386819484,0.79025788,0.182808023,Mishawaka,46545,IN,SAINT JOSEPH REGIONAL MEDICAL CENTER,613,#00CED1
0.350945992,0.241833811,0.20286533,0.143839542,0.646418338,Sierra Vista,85635,AZ,CANYON VISTA MEDICAL CENTER,614,#00CED1
0.35100387,0.831518625,0.476790831,0.370200573,0.951862464,Farmington,6032,CT,JOHN DEMPSEY HOSPITAL,615,#00CED1
0.351810591,0.592550143,0.913467049,0.371919771,0.304297994,Athens,30606,GA,ST MARY'S HOSPITAL,616,#00CED1
0.352054233,0.181088825,0.608022923,0.276790831,0.530659026,Warren,44481,OH,ST JOSEPH WARREN HOSPITAL,617,#00CED1
0.352318039,0.898567335,0.993123209,0.700286533,0.861891117,Phoenix,85054,AZ,MAYO CLINIC HOSPITAL,618,#00CED1
0.352834348,0.13008596,0.412034384,0.889971347,0.571346705,Little Rock,72205,AR,ST VINCENT INFIRMARY MEDICAL CENTER,619,#00CED1
0.352938059,0.676217765,0.82234957,0.759885387,0.985673352,Houston,77024,TX,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,620,#00CED1
0.353133838,0.858452722,0.833237822,0.697994269,0.915186246,Newton,2462,MA,NEWTON-WELLESLEY HOSPITAL,621,#00CED1
0.353867675,0.955873926,0.574212034,0.701432665,0.616618911,Atlanta,30308,GA,EMORY UNIVERSITY HOSPITAL MIDTOWN,622,#00CED1
0.354015556,0.254441261,0.980515759,0.0252149,0.536389685,Peru,61354,IL,ILLINOIS VALLEY COMMUNITY HOSPITAL,623,#00CED1
0.354362474,0.364469914,0.251575931,0.782808023,0.040687679,Daytona Beach,32114,FL,HALIFAX HEALTH MEDICAL CENTER,624,#00CED1
0.354681777,0.898567335,0.82234957,0.805730659,0.742120344,Edina,55435,MN,FAIRVIEW SOUTHDALE HOSPITAL,625,#00CED1
0.355344048,0.666475645,0.271060172,0.173065903,0.500859599,Ravenna,44266,OH,ROBINSON MEMORIAL HOSPITAL,626,#00CED1
0.355697569,0.712893983,0.928366762,0.519197708,0.918051576,West Chester,45069,OH,"WEST CHESTER HOSPITAL, LLC",627,#00CED1
0.355709712,0.049283668,0.779942693,0.840687679,0.787965616,Milwaukee,53226,WI,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,628,#00CED1
0.35603034,0.085386819,0.913467049,0.799426934,0.826934097,White Plains,10601,NY,WHITE PLAINS HOSPITAL CENTER,629,#00CED1
0.356465737,0.666475645,0.762750716,0.230945559,0.993123209,Katy,77494,TX,MEMORIAL HERMANN KATY HOSPITAL,630,#00CED1
0.357334596,0.038968481,0.55243553,0.624641834,0.568481375,Marshfield,54449,WI,MINISTRY SAINT JOSEPHS HOSPITAL,631,#00CED1
0.358803912,0.831518625,0.870487106,0.553581662,0.347277937,Smithfield,27577,NC,JOHNSTON HEALTH,632,#00CED1
0.359505967,0.671060172,0.412034384,0.013753582,0.151289398,Mcminnville,37110,TN,RIVER PARK HOSPITAL,633,#00CED1
0.360328075,0.51747851,0.589111748,0.651575931,0.548424069,Manchester,3102,NH,CATHOLIC MEDICAL CENTER,634,#00CED1
0.360513199,0.898567335,0.271060172,0.983381089,0.939255014,Troy,48085,MI,"BEAUMONT HOSPITAL, TROY",635,#00CED1
0.36117562,0.181088825,0.271060172,0.52034384,0.471633238,Palm Coast,32164,FL,FLORIDA HOSPITAL FLAGLER,636,#00CED1
0.36123905,0.51747851,0.664756447,0.428080229,0.483667622,Salina,67401,KS,SALINA REGIONAL HEALTH CENTER,637,#00CED1
0.362204113,0.12034384,0.367335244,0.24756447,0.560458453,Medford,97504,OR,PROVIDENCE MEDFORD MEDICAL CENTER,638,#00CED1
0.362565117,0.640687679,0.412034384,0.971346705,0.71747851,Dearborn,48124,MI,OAKWOOD HOSPITAL - DEARBORN,639,#00CED1
0.362745252,0.108309456,0.980515759,0.477936963,0.192550143,Jonesboro,72401,AR,NEA BAPTIST MEMORIAL HOSPITAL,640,#00CED1
0.36313783,0.153581662,0.226361032,0.480229226,0.652722063,Spokane,99208,WA,PROVIDENCE HOLY FAMILY HOSPITAL,641,#00CED1
0.363148231,0.161031519,0.455014327,0.551289398,0.40286533,Dalton,30720,GA,HAMILTON MEDICAL CENTER,642,#00CED1
0.363149792,0.592550143,0.664756447,0.085959885,0.009169054,Cleveland,44115,OH,ST VINCENT CHARITY MEDICAL CENTER,643,#00CED1
0.364035276,0.676217765,0.455014327,0.711747851,0.401719198,Montgomery,36116,AL,BAPTIST MEDICAL CENTER SOUTH,644,#00CED1
0.364275037,0.477363897,0.67965616,0.3747851,0.363323782,Longview,98632,WA,PEACHEALTH ST JOHN MEDICAL CENTER,645,#00CED1
0.364356596,0.26991404,0.455014327,0.607449857,0.56217765,Farmington,87401,NM,SAN JUAN REGIONAL MEDICAL CENTER,646,#00CED1
0.365582405,0.703724928,0.922063037,0.030372493,0.191977077,Cleveland,44113,OH,LUTHERAN HOSPITAL,647,#00CED1
0.365885395,0.309455587,0.625787966,0.179369628,0.526074499,Goshen,46526,IN,IU HEALTH GOSHEN HOSPITAL,648,#00CED1
0.365999325,0.964469914,0.412034384,0.849856734,0.700859599,Albany,12208,NY,ST PETER'S HOSPITAL,649,#00CED1
0.36603487,0.964469914,0.318051576,0.109455587,0.832091691,Chicago,60622,IL,NORWEGIAN-AMERICAN HOSPITAL,650,#00CED1
0.36608262,0.712893983,0.412034384,0.645272206,0.759312321,Mchenry,60050,IL,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,651,#00CED1
0.366418451,0.241833811,0.164469914,0.345558739,0.014899713,Columbus,31901,GA,MIDTOWN MEDICAL CENTER,652,#00CED1
0.366468571,0.800573066,0.608022923,0.887679083,0.943839542,New Lenox,60451,IL,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,653,#00CED1
0.366752532,0.884813754,0.732378223,0.875644699,0.687106017,Mayfield Heights,44124,OH,HILLCREST HOSPITAL,654,#00CED1
0.368969437,0.964469914,0.084813754,0.312893983,0.236103152,Los Angeles,90023,CA,LOS ANGELES COMMUNITY HOSPITAL,655,#00CED1
0.370247643,0.085386819,0.625787966,0.710601719,0.871633238,Richland,99352,WA,KADLEC REGIONAL MEDICAL CENTER,656,#00CED1
0.37068985,0.148997135,0.01260745,0.19025788,0.610888252,Bronx,10461,NY,JACOBI MEDICAL CENTER,657,#00CED1
0.370940239,0.436103152,0.664756447,0.703724928,0.574212034,Omaha,68114,NE,THE NEBRASKA METHODIST HOSPITAL,658,#00CED1
0.37114883,0.676217765,0.386819484,0.981088825,0.038395415,Charleston,25301,WV,CHARLESTON AREA MEDICAL CENTER,659,#00CED1
0.371291197,0.161031519,0.779942693,0.884813754,0.919770774,Fort Wayne,46845,IN,PARKVIEW REGIONAL MEDICAL CENTER,660,#00CED1
0.371675844,0.986819484,0.934097421,0.242979943,0.753008596,Montgomery,36117,AL,BAPTIST MEDICAL CENTER EAST,661,#00CED1
0.372199548,0.51747851,0.016618911,0.442406877,0.326647564,Flushing,11355,NY,FLUSHING HOSPITAL MEDICAL CENTER,662,#00CED1
0.372819888,0.309455587,0.226361032,0.536389685,0.635530086,Casper,82601,WY,WYOMING MEDICAL CENTER,663,#00CED1
0.373089561,0.671060172,0.791404011,0.053868195,0.516905444,Walla Walla,99362,WA,PROVIDENCE ST MARY MEDICAL CENTER,664,#00CED1
0.373372485,0.26991404,0.67965616,0.178223496,0.053868195,Mc Keesport,15132,PA,UPMC MCKEESPORT,665,#00CED1
0.373386926,0.13008596,0.870487106,0.865902579,0.241833811,Knoxville,37920,TN,THE UNIVERSITY OF TN MEDICAL CENTER,666,#00CED1
0.373621305,0.254441261,0.625787966,0.088825215,0.344412607,Adrian,49221,MI,EMMA L BIXBY MEDICAL CENTER,667,#00CED1
0.376418225,0.884813754,0.891690544,0.703151862,0.72034384,Cedar Rapids,52402,IA,ST LUKES HOSPITAL,668,#00CED1
0.378200063,0.181088825,0.164469914,0.656160458,0.146704871,Danville,24541,VA,DANVILLE REGIONAL MEDICAL CENTER,669,#00CED1
0.3785923,0.51747851,0.271060172,0.521489971,0.45730659,Prescott,86301,AZ,YAVAPAI REGIONAL MEDICAL CENTER,670,#00CED1
0.378951149,0.26991404,0.226361032,0.395415473,0.386819484,Brooklyn,11237,NY,WYCKOFF HEIGHTS MEDICAL CENTER,671,#00CED1
0.379103349,0.13008596,0.64469914,0.905444126,0.269340974,Amarillo,79106,TX,BAPTIST ST ANTHONY'S HOSPITAL,672,#00CED1
0.379401263,0.712893983,0.791404011,0.821776504,0.123782235,Birmingham,35205,AL,ST VINCENT'S BIRMINGHAM,673,#00CED1
0.379978836,0.05730659,0.367335244,0.687679083,0.477363897,Elkhart,46514,IN,ELKHART GENERAL HOSPITAL,674,#00CED1
0.380571332,0.561604585,0.20286533,0.436103152,0.796561605,Waco,76712,TX,HILLCREST BAPTIST MEDICAL CENTER,675,#00CED1
0.381008387,0.671060172,0.67965616,0.080229226,0.373065903,Kennewick,99336,WA,KENNEWICK GENERAL HOSPITAL,676,#00CED1
0.381071507,0.029226361,0.746704871,0.115759312,0.164469914,Whitesburg,41858,KY,WHITESBURG ARH HOSPITAL,677,#00CED1
0.381305806,0.395988539,0.140401146,0.200573066,0.631518625,Honolulu,96817,HI,KUAKINI MEDICAL CENTER,678,#00CED1
0.381410873,0.592550143,0.67965616,0.456733524,0.195988539,Orange City,32763,FL,FLORIDA HOSPITAL FISH MEMORIAL,679,#00CED1
0.381837587,0.703724928,0.712320917,0.398280802,0.534097421,Beaufort,29902,SC,BEAUFORT COUNTY MEMORIAL HOSPITAL,680,#00CED1
0.382789069,0.007449857,0.963323782,0.824641834,0,Atlanta,30322,GA,EMORY UNIVERSITY HOSPITAL,681,#00CED1
0.382979929,0.747277937,0.913467049,0.356446991,0.777077364,Charleston,29414,SC,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,682,#00CED1
0.382985517,0.666475645,0.699140401,0.479083095,0.161604585,Huntington,25701,WV,CABELL HUNTINGTON HOSPITAL INC,683,#00CED1
0.383106559,0.364469914,0.122636103,0.381088825,0.143839542,Palatka,32177,FL,PUTNAM COMMUNITY MEDICAL CENTER,684,#00CED1
0.383202006,0.221203438,0.980515759,0.585100287,0.387965616,Joplin,64804,MO,MERCY HOSPITAL JOPLIN,685,#00CED1
0.383252861,0.05730659,0.958166189,0.754727794,0.745558739,Waukesha,53188,WI,WAUKESHA MEMORIAL HOSPITAL,686,#00CED1
0.38329545,0.021203438,0.185673352,0.966762178,0.093982808,Des Moines,50314,IA,MERCY MEDICAL CENTER-DES MOINES,687,#00CED1
0.384486151,0.676217765,0.476790831,0.475644699,0.907163324,Woodbridge,22191,VA,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,688,#00CED1
0.384793936,0.753581662,0.991404011,0.915186246,0.052148997,Madison,53715,WI,ST MARYS HOSPITAL,689,#00CED1
0.384840538,0.553008596,0.506017192,0.744412607,0.452148997,Oklahoma City,73120,OK,"MERCY HOSPITAL OKLAHOMA CITY, INC",690,#00CED1
0.385481697,0.989111748,0.746704871,0.739255014,0.614326648,Concord,3301,NH,CONCORD HOSPITAL,691,#00CED1
0.386762331,0.26991404,0.762750716,0.732951289,0.353581662,Durham,27704,NC,DUKE REGIONAL HOSPITAL,692,#00CED1
0.386862102,0.254441261,0.779942693,0.168481375,0.467048711,Jacksonville,62650,IL,PASSAVANT AREA HOSPITAL,693,#00CED1
0.38710192,0.181088825,0.293409742,0.766762178,0.758166189,Camp Hill,17011,PA,HOLY SPIRIT HOSPITAL,694,#00CED1
0.388528854,0.26991404,0.293409742,0.86991404,0.076217765,Knoxville,37917,TN,TENNOVA HEALTHCARE,695,#00CED1
0.388768049,0.944412607,0.435530086,0.860744986,0.015472779,Akron,44307,OH,AKRON GENERAL MEDICAL CENTER,696,#00CED1
0.388783333,0.045845272,0.367335244,0.216618911,0.337535817,Freeport,61032,IL,FHN MEMORIAL HOSPITAL,697,#00CED1
0.389371973,0.346704871,0.979369628,0.004584527,0.437249284,Monroe,53566,WI,THE MONROE CLINIC,698,#00CED1
0.391131087,0.561604585,0.806876791,0.931805158,0.912893983,Nashville,37205,TN,SAINT THOMAS WEST HOSPITAL,699,#00CED1
0.391183656,0.161031519,0.386819484,0.708309456,0.334670487,Indianapolis,46219,IN,COMMUNITY HOSPITAL EAST,700,#00CED1
0.392957671,0.884813754,0.64469914,0.87965616,0.237249284,Terre Haute,47804,IN,UNION HOSPITAL INC,701,#00CED1
0.393030918,0.012034384,0.293409742,0.773638968,0.404011461,Schenectady,12308,NY,ELLIS HOSPITAL,702,#00CED1
0.393325559,0.848137536,0.01260745,0.024641834,0.973065903,New York,10016,NY,BELLEVUE HOSPITAL CENTER,703,#00CED1
0.393837744,0.350716332,0.140401146,0.308309456,0.16504298,Albuquerque,87106,NM,UNM HOSPITAL,704,#00CED1
0.393986101,0.898567335,0.856160458,0.036676218,0.896275072,Milford,6460,CT,"MILFORD HOSPITAL, INC",705,#00CED1
0.394274246,0.298567335,0.856160458,0.389684814,0.810315186,Saratoga Springs,12866,NY,SARATOGA HOSPITAL,706,#00CED1
0.395072856,0.309455587,0.913467049,0.782808023,0.63495702,Lexington,40503,KY,BAPTIST HEALTH LEXINGTON,707,#00CED1
0.397222951,0.592550143,0.476790831,0.807449857,0.770773639,Robbinsdale,55422,MN,NORTH MEMORIAL MEDICAL CENTER,708,#00CED1
0.398351212,0.364469914,0.293409742,0.671060172,0.770200573,Fayetteville,30214,GA,PIEDMONT FAYETTE HOSPITAL,709,#00CED1
0.398604136,0.364469914,0.140401146,0.553008596,0.851575931,Salt Lake City,84124,UT,ST MARKS HOSPITAL,710,#00CED1
0.3988495,0.877936963,0.84469914,0.074498567,0.243553009,Minden,71055,LA,MINDEN MEDICAL CENTER,711,#00CED1
0.399339274,0.031518625,0.386819484,0.206876791,0.354154728,Scottsbluff,69361,NE,REGIONAL WEST MEDICAL CENTER,712,#00CED1
0.399367268,0.085386819,0.293409742,0.769627507,0.233237822,Rock Hill,29730,SC,PIEDMONT MEDICAL CENTER,713,#00CED1
0.399616352,0.676217765,0.779942693,0.408022923,0.910601719,Lake Saint Louis,63367,MO,SSM ST JOSEPH HOSPITAL WEST,714,#00CED1
0.399732462,0.800573066,0.732378223,0.463037249,0.280802292,Mission,78572,TX,MISSION REGIONAL MEDICAL CENTER,715,#00CED1
0.400048264,0.085386819,0.344412607,0.712320917,0.440114613,Jackson,39216,MS,UNIVERSITY OF MISSISSIPPI MED CENTER,716,#00CED1
0.400512539,0.858452722,0.900859599,0.856733524,0.780515759,Virginia Beach,23454,VA,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,717,#00CED1
0.400523531,0.831518625,0.107163324,0.86017192,0.370773639,New Orleans,70121,LA,OCHSNER MEDICAL CENTER,718,#00CED1
0.400533521,0.021203438,0.271060172,0.610888252,0.359885387,Plattsburgh,12901,NY,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,719,#00CED1
0.400847186,0.772492837,0.056160458,0.381661891,0.732951289,Manchester,6040,CT,MANCHESTER MEMORIAL HOSPITAL,720,#00CED1
0.400961894,0.153581662,0.881375358,0.39713467,0.367335244,Marrero,70072,LA,WEST JEFFERSON MEDICAL CENTER,721,#00CED1
0.401287311,0.915186246,0.55243553,0.859025788,0.167335244,Lima,45801,OH,ST RITA'S MEDICAL CENTER,722,#00CED1
0.402530061,0.93008596,0.99025788,0.098567335,0.945558739,Kailua,96734,HI,CASTLE MEDICAL CENTER,723,#00CED1
0.40344982,0.505444126,0.664756447,0.292836676,0.44469914,Lakewood,44107,OH,LAKEWOOD HOSPITAL,724,#00CED1
0.403696657,0.049283668,0.455014327,0.55530086,0.600573066,Bend,97701,OR,ST CHARLES MEDICAL CENTER - BEND,725,#00CED1
0.404577985,0.26991404,0.712320917,0.750716332,0.749570201,Quincy ,62305,IL,BLESSING HOSPITAL,726,#00CED1
0.404808536,0.561604585,0.986246418,0.19713467,0.820630372,Grafton,53024,WI,AURORA MEDICAL CENTER,727,#00CED1
0.404926967,0.74269341,0.994842407,0.193123209,0.740974212,Morris,60450,IL,MORRIS HOSPITAL & HEALTHCARE CENTERS,728,#00CED1
0.405556752,0.991404011,0.164469914,0.058452722,0.109455587,Marshall,75670,TX,GOOD SHEPHERD MEDICAL CENTER MARSHALL,729,#00CED1
0.406153977,0.477363897,0.20286533,0.347851003,0.858452722,Beachwood,44122,OH,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,730,#00CED1
0.406196216,0.350716332,0.891690544,0.320916905,0.845272206,Vancouver,98686,WA,LEGACY SALMON CREEK MEDICAL CENTER,731,#00CED1
0.40630144,0.309455587,0.084813754,0.558739255,0.531805158,Maryville,37804,TN,BLOUNT MEMORIAL HOSPITAL,732,#00CED1
0.406524174,0.12034384,0.608022923,0.359885387,0.542120344,Newnan,30263,GA,"PIEDMONT NEWNAN HOSPITAL, INC",733,#00CED1
0.40685546,0.181088825,0.833237822,0.901432665,0.64756447,Lincoln,68506,NE,BRYAN MEDICAL CENTER,734,#00CED1
0.407077953,0.547851003,0.82234957,0.040114613,0.160458453,San Marcos,78666,TX,CENTRAL TEXAS MEDICAL CENTER,735,#00CED1
0.407183099,0.350716332,0.412034384,0.516332378,0.563323782,Abingdon,24211,VA,JOHNSTON MEMORIAL HOSPITAL,736,#00CED1
0.407319444,0.459025788,0.625787966,0.611461318,0.818338109,Indianapolis,46256,IN,COMMUNITY HOSPITAL NORTH,737,#00CED1
0.407332997,0.753581662,0.712320917,0.285386819,0.640687679,Washington,63090,MO,MERCY HOSPITAL WASHINGTON,738,#00CED1
0.408448698,0.877936963,0.574212034,0.567335244,0.49512894,Saint Paul,55102,MN,ST JOSEPH'S HOSPITAL,739,#00CED1
0.408526947,0.161031519,0.900859599,0.914040115,0.676217765,Charlotte,28210,NC,CAROLINAS HEALTHCARE SYSTEM PINEVILLE,740,#00CED1
0.409108572,0.561604585,0.64469914,0.099713467,0.308309456,Alton,62002,IL,OSF SAINT ANTHONY'S HEALTH CENTER,741,#00CED1
0.409221752,0.592550143,0.107163324,0.872206304,0.696848138,Charlotte,28204,NC,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,742,#00CED1
0.410889479,0.05730659,0.55243553,0.092836676,0.25730659,Springfield,97477,OR,MCKENZIE-WILLAMETTE MEDICAL CENTER,743,#00CED1
0.411634652,0.038968481,0.435530086,0.633810888,0.229799427,Garland,75042,TX,BAYLOR MEDICAL CENTER AT GARLAND,744,#00CED1
0.412013551,0.309455587,0.574212034,0.900286533,0.313467049,Kalamazoo,49048,MI,BORGESS MEDICAL CENTER,745,#00CED1
0.412484761,0.254441261,0.791404011,0.009169054,0.813180516,Rhinebeck,12572,NY,NORTHERN DUTCHESS HOSPITAL,746,#00CED1
0.412726636,0.436103152,0.938681948,0.811461318,0.722636103,Charleston,29401,SC,ROPER HOSPITAL,747,#00CED1
0.412755641,0.469340974,0.476790831,0.144985673,0.254441261,Mayfield,42066,KY,JACKSON PURCHASE MEDICAL CENTER,748,#00CED1
0.413140355,0.148997135,0.625787966,0.028080229,0.426361032,Portland,97227,OR,LEGACY EMANUEL MEDICAL CENTER,749,#00CED1
0.41361248,0.986819484,0.856160458,0.379942693,0.94269341,Weston,33331,FL,CLEVELAND CLINIC HOSPITAL,750,#00CED1
0.415196158,0.561604585,0.04469914,0.206303725,0.507163324,Montebello,90640,CA,BEVERLY HOSPITAL,751,#00CED1
0.415715021,0.561604585,0.140401146,0.934670487,0.375358166,The Villages,32159,FL,"VILLAGES REGIONAL HOSPITAL, THE",752,#00CED1
0.416925086,0.181088825,0.318051576,0.373065903,0.718624642,Reading,19605,PA,ST JOSEPH MEDICAL CENTER,753,#00CED1
0.41704769,0.221203438,0.891690544,0.437249284,0.223495702,Indianapolis,46227,IN,COMMUNITY HOSPITAL SOUTH,754,#00CED1
0.418208169,0.364469914,0.84469914,0.50487106,0.537535817,State College,16803,PA,MOUNT NITTANY MEDICAL CENTER,755,#00CED1
0.418389558,0.395988539,0.900859599,0.311174785,0.961604585,Plano,75093,TX,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,756,#00CED1
0.418807902,0.26991404,0.140401146,0.060744986,0.137535817,Tulsa,74127,OK,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,757,#00CED1
0.418838495,0.592550143,0.699140401,0.212034384,0.720916905,Killeen,76542,TX,METROPLEX HOSPITAL,758,#00CED1
0.41898834,0.592550143,0.318051576,0.460744986,0.750143266,Newport News,23602,VA,MARY IMMACULATE HOSPITAL,759,#00CED1
0.419544446,0.753581662,0.589111748,0.995415473,0.880229226,Houston,77008,TX,MEMORIAL HERMANN HOSPITAL SYSTEM,760,#00CED1
0.420587395,0.640687679,0.64469914,0.518051576,0.863610315,Portland,97239,OR,OHSU HOSPITAL AND CLINICS,761,#00CED1
0.420968759,0.712893983,0.82234957,0.965616046,0.47965616,Sarasota,34239,FL,SARASOTA MEMORIAL HOSPITAL,762,#00CED1
0.42218828,0.772492837,0.293409742,0.367908309,0.379942693,Brooklyn,11235,NY,CONEY ISLAND HOSPITAL,763,#00CED1
0.422191542,0.395988539,0.107163324,0.915759312,0.936389685,Olympia Fields,60461,IL,FRANCISCAN ST JAMES HEALTH,764,#00CED1
0.422803499,0.51747851,0.476790831,0.205157593,0.842406877,Portland,97210,OR,LEGACY GOOD SAMARITAN MEDICAL CENTER,765,#00CED1
0.424011593,0.800573066,0.107163324,0.921489971,0.961031519,Brooklyn,11215,NY,NEW YORK METHODIST HOSPITAL,766,#00CED1
0.424050249,0.884813754,0.664756447,0.443553009,0.508309456,Humble,77338,TX,MEMORIAL HERMANN NORTHEAST,767,#00CED1
0.424057151,0.592550143,0.164469914,0.225787966,0.278510029,Grants Pass,97527,OR,ASANTE THREE RIVERS MEDICAL CENTER,768,#00CED1
0.424742453,0.436103152,0.476790831,0.753008596,0.689971347,Lewes,19958,DE,BEEBE MEDICAL CENTER,769,#00CED1
0.425551667,0.221203438,0.367335244,0.477936963,0.923782235,Midlothian,23114,VA,BON SECOURS ST FRANCIS MEDICAL CENTER,770,#00CED1
0.425557568,0.800573066,0.589111748,0.569627507,0.215472779,Statesville,28677,NC,IREDELL MEMORIAL HOSPITAL INC,771,#00CED1
0.426153633,0.298567335,0.164469914,0.52034384,0.763323782,Minneapolis,55415,MN,HENNEPIN COUNTY MEDICAL CENTER 1,772,#00CED1
0.426545889,0.858452722,0.928366762,0.554727794,0.953008596,Virginia Beach,23456,VA,SENTARA PRINCESS ANNE HOSPITAL,773,#00CED1
0.426609624,0.26991404,0.534097421,0.830372493,0.963323782,Mechanicsville,23116,VA,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,774,#00CED1
0.426618764,0.884813754,0.664756447,0.273352436,0.708309456,Council Bluffs,51503,IA,CHI HEALTH MERCY COUNCIL BLUFFS,775,#00CED1
