Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,ZIP,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
47043452,7/31/2020 21:40,8/1/2020 1:53,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385,59-41 WOODBINE STREET,WOODBINE STREET,FOREST AVENUE,60 PLACE,FOREST AVENUE,60 PLACE,,RIDGEWOOD,WOODBINE STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,8/1/2020 5:54,05 QUEENS,4034990061,QUEENS,"1,011,450","196,772",MOBILE,Unspecified,QUEENS,,,,,,,,40.7067286,-73.9018946,"(40.7067286, -73.9018946)"
47040417,7/31/2020 21:44,8/1/2020 1:05,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,60-04 WOODBINE STREET,WOODBINE STREET,60 PLACE,FRESH POND ROAD,60 PLACE,FRESH POND ROAD,,RIDGEWOOD,WOODBINE STREET,,Closed,,The Police Department issued a summons in response to the complaint.,8/1/2020 5:06,05 QUEENS,4035290013,QUEENS,"1,011,930","196,917",MOBILE,Unspecified,QUEENS,,,,,,,,40.7071251,-73.9001627,"(40.7071251, -73.9001627)"
47043010,7/31/2020 21:51,8/1/2020 1:51,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,1906 PUTNAM AVENUE,PUTNAM AVENUE,WOODWARD AVENUE,FAIRVIEW AVENUE,WOODWARD AVENUE,FAIRVIEW AVENUE,,RIDGEWOOD,PUTNAM AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,8/1/2020 1:51,05 QUEENS,,QUEENS,"1,011,100","195,682",MOBILE,Unspecified,QUEENS,,,,,,,,40.7037379,-73.9031613,"(40.7037379, -73.9031613)"
47043462,7/31/2020 21:54,8/1/2020 1:52,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,59-54 MADISON STREET,MADISON STREET,FOREST AVENUE,60 PLACE,FOREST AVENUE,60 PLACE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,8/1/2020 5:52,05 QUEENS,4035010036,QUEENS,"1,011,620","196,546",MOBILE,Unspecified,QUEENS,,,,,,,,40.7061078,-73.9012823,"(40.7061078, -73.9012823)"
47045715,7/31/2020 21:55,7/31/2020 23:11,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1672 CORNELIA STREET,CORNELIA STREET,CORNELIA STREET,CYPRESS AVENUE,CORNELIA STREET,CYPRESS AVENUE,,RIDGEWOOD,CORNELIA STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,8/1/2020 3:11,05 QUEENS,4035470045,QUEENS,"1,010,151","194,033",MOBILE,Unspecified,QUEENS,,,,,,,,40.6992146,-73.9065904,"(40.6992146, -73.9065904)"
47047605,7/31/2020 22:00,8/1/2020 1:54,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Street/Sidewalk,11385,66-30 60 PLACE,60 PLACE,PALMETTO STREET,WOODBINE STREET,PALMETTO STREET,WOODBINE STREET,,RIDGEWOOD,60 PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,8/1/2020 5:54,05 QUEENS,4034990045,QUEENS,"1,011,731","197,004",MOBILE,Unspecified,QUEENS,,,,,,,,40.7073645,-73.9008801,"(40.7073645, -73.9008801)"
47045042,7/31/2020 22:06,8/1/2020 1:58,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,61-01 PALMETTO STREET,PALMETTO STREET,FRESH POND ROAD,64 STREET,FRESH POND ROAD,64 STREET,,RIDGEWOOD,PALMETTO STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,8/1/2020 1:58,05 QUEENS,4036120001,QUEENS,"1,012,616","197,416",MOBILE,Unspecified,QUEENS,,,,,,,,40.7084926,-73.8976863,"(40.7084926, -73.8976863)"
47046591,7/31/2020 22:08,7/31/2020 23:04,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Music,Store/Commercial,11385,861 WYCKOFF AVENUE,WYCKOFF AVENUE,CORNELIA STREET,WYCKOFF AVENUE,CORNELIA STREET,WYCKOFF AVENUE,,RIDGEWOOD,WYCKOFF AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 3:04,05 QUEENS,4035470001,QUEENS,"1,009,843","193,465",MOBILE,Unspecified,QUEENS,,,,,,,,40.6976565,-73.9077033,"(40.6976565, -73.9077033)"
47041139,7/31/2020 22:11,8/1/2020 0:26,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,365 ONDERDONK AVENUE,ONDERDONK AVENUE,DEKALB AVENUE,STOCKHOLM STREET,DEKALB AVENUE,STOCKHOLM STREET,,RIDGEWOOD,ONDERDONK AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,8/1/2020 4:26,05 QUEENS,4034000001,QUEENS,"1,007,963","197,334",ONLINE,Unspecified,QUEENS,,,,,,,,40.7082812,-73.9144696,"(40.7082812, -73.9144696)"
47042174,7/31/2020 22:16,7/31/2020 23:06,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,1557 COVERT STREET,COVERT STREET,COVERT STREET,WYCKOFF AVENUE,COVERT STREET,WYCKOFF AVENUE,,RIDGEWOOD,COVERT STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 3:06,05 QUEENS,4035390048,QUEENS,"1,010,879","192,428",ONLINE,Unspecified,QUEENS,,,,,,,,40.6948071,-73.9039713,"(40.6948071, -73.9039713)"
47049668,7/31/2020 22:19,8/3/2020 9:51,MAYOR?S OFFICE OF SPECIAL ENFORCEMENT,Mayor?s Office of Special Enforcement,NonCompliance with Phased Reopening,Business not in compliance,Store/Commercial,11385,59-09 71 AVENUE,71 AVENUE,MYRTLE AVENUE,60 STREET,MYRTLE AVENUE,60 STREET,,RIDGEWOOD,71 AVENUE,,Closed,,The Office of Special Enforcement attempted to investigate or referred to another agency which attempted to investigate but the business was not open.,8/3/2020 13:51,05 QUEENS,4035080045,QUEENS,"1,012,133","194,542",PHONE,Unspecified,QUEENS,,,,,,,,40.7006056,-73.8994404,"(40.7006056, -73.8994404)"
47049810,7/31/2020 22:25,7/31/2020 23:07,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,1539 COVERT STREET,COVERT STREET,COVERT STREET,WYCKOFF AVENUE,COVERT STREET,WYCKOFF AVENUE,,RIDGEWOOD,COVERT STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 3:07,05 QUEENS,4035390027,QUEENS,"1,010,837","192,371",ONLINE,Unspecified,QUEENS,,,,,,,,40.6946508,-73.9041229,"(40.6946508, -73.9041229)"
47046671,7/31/2020 22:33,8/1/2020 0:24,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385,1539 COVERT STREET,COVERT STREET,COVERT STREET,WYCKOFF AVENUE,COVERT STREET,WYCKOFF AVENUE,,RIDGEWOOD,COVERT STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 4:24,05 QUEENS,4035390027,QUEENS,"1,010,837","192,371",ONLINE,Unspecified,QUEENS,,,,,,,,40.6946508,-73.9041229,"(40.6946508, -73.9041229)"
47048040,7/31/2020 22:36,8/1/2020 10:36,MAYOR?S OFFICE OF SPECIAL ENFORCEMENT,Mayor?s Office of Special Enforcement,NonCompliance with Phased Reopening,Business not in compliance,Store/Commercial,11385,1539 COVERT STREET,COVERT STREET,COVERT STREET,WYCKOFF AVENUE,COVERT STREET,WYCKOFF AVENUE,,RIDGEWOOD,COVERT STREET,,Closed,,The complaint does not contains sufficient information to allow an inspection for this complaint type.,8/1/2020 14:36,05 QUEENS,4035390027,QUEENS,"1,010,837","192,371",ONLINE,Unspecified,QUEENS,,,,,,,,40.6946508,-73.9041229,"(40.6946508, -73.9041229)"
47044123,7/31/2020 22:46,7/31/2020 23:09,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1674 CORNELIA STREET,CORNELIA STREET,CORNELIA STREET,CYPRESS AVENUE,CORNELIA STREET,CYPRESS AVENUE,,RIDGEWOOD,CORNELIA STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,8/1/2020 3:10,05 QUEENS,4035470046,QUEENS,"1,010,159","194,044",ONLINE,Unspecified,QUEENS,,,,,,,,40.6992448,-73.9065615,"(40.6992448, -73.9065615)"
47042665,7/31/2020 22:46,7/31/2020 23:13,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,WOODHAVEN BOULEVARD,WOODHAVEN BOULEVARD,FOREST PARK DRIVE,WOODHAVEN BOULEVARD,FOREST PARK DRIVE,WOODHAVEN BOULEVARD,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,8/1/2020 3:13,82 QUEENS,,QUEENS,"1,024,576","194,555",MOBILE,Unspecified,QUEENS,,,,,,,,40.7005934,-73.8545649,"(40.7005934, -73.8545649)"
47044186,7/31/2020 22:59,7/31/2020 23:16,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,1725 MENAHAN STREET,MENAHAN STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,,RIDGEWOOD,MENAHAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,8/1/2020 3:16,05 QUEENS,4034370050,QUEENS,"1,008,803","195,703",MOBILE,Unspecified,QUEENS,,,,,,,,40.7038022,-73.9114457,"(40.7038022, -73.9114457)"
47043635,7/31/2020 23:08,8/1/2020 0:28,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11385,60-01 70 AVENUE,70 AVENUE,60 STREET,60 LANE,60 STREET,60 LANE,,RIDGEWOOD,70 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 4:28,05 QUEENS,4035160052,QUEENS,"1,012,372","194,914",MOBILE,Unspecified,QUEENS,,,,,,,,40.7016259,-73.8985769,"(40.7016259, -73.8985769)"
47044336,7/31/2020 23:27,8/5/2020 10:30,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11385,60-02 PUTNAM AVENUE,PUTNAM AVENUE,60 ST,60 PL,,,ADDRESS,Ridgewood,,,Closed,,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,8/5/2020 10:30,05 QUEENS,4035100006,QUEENS,"1,011,797","196,348",PHONE,Unspecified,QUEENS,,,,,,,,40.7055637,-73.9006448,"(40.7055637, -73.9006448)"
