Cost,RiskAdjustedCost,Frequency,Minor,Major,PCPID,PCPNPI,memberMonths,ServiceProviderID,InNetwork
91.12,20.83,1,Dermatology,Specialist Visits,1225067838,1225067838,449,1265400535,1
400.66,140.28,1,Orthopaedic Surgery,Specialist Visits,1225067838,1225067838,449,1346273687,0
63.16,36.74,1,Podiatrist,Specialist Visits,1235190315,1235190315,152,1154633998,0
114.63,122.26,1,Otolaryngology,Specialist Visits,1205873403,1205873403,1016,1427056225,0
547.19,2167.21,3,Dermatology,Specialist Visits,1205873403,1205873403,1016,1457463127,1
169.11,62.87,2,Dermatology,Specialist Visits,1205873403,1205873403,1016,1467423541,1
72.70,58.18,1,Chiropractor,Specialist Visits,1205873403,1205873403,1016,1467578864,0
134.44,645.56,1,Podiatrist,Specialist Visits,1205873403,1205873403,1016,1477548915,0
83.75,66.99,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1477658060,0
72.70,116.36,1,Chiropractor,Specialist Visits,1205873403,1205873403,1016,1477721082,0
84.70,569.40,1,Chiropractor,Specialist Visits,1205873403,1205873403,1016,1497719280,1
165.52,463.63,1,Dermatology,Specialist Visits,1225067838,1225067838,449,1417184144,1
37.96,26.99,1,Podiatrist,Specialist Visits,1225067838,1225067838,449,1417958158,0
221.01,218.49,1,Dermatology,Specialist Visits,1225067838,1225067838,449,1558422584,1
239.65,671.28,1,Plastic Surgery,Specialist Visits,1225067838,1225067838,449,1568418465,1
423.98,626.01,4,Orthopaedic Surgery,Specialist Visits,1225067838,1225067838,449,1568598209,1
163.74,393.13,1,Dermatology,Specialist Visits,1225067838,1225067838,449,1578532388,0
91.79,146.85,1,Orthopaedic Surgery,Specialist Visits,1235190315,1235190315,152,1356498489,0
350.52,184.90,4,Dermatology,Specialist Visits,1235190315,1235190315,152,1407977846,0
91.12,41.65,1,Dermatology,Specialist Visits,1235190315,1235190315,152,1467423541,1
33.13,70.67,1,Orthopaedic Surgery,Specialist Visits,1235190315,1235190315,152,1497891030,0
30.00,84.03,1,Chiropractor,Specialist Visits,1225067838,1225067838,449,1649686114,0
195.20,1312.24,1,Dermatology,Specialist Visits,1225067838,1225067838,449,1689833857,0
89.31,43.96,1,Podiatrist,Specialist Visits,1225067838,1225067838,449,1700860038,0
338.31,437.37,1,Podiatrist,Specialist Visits,1205873403,1205873403,1016,1518257468,0
525.52,294.40,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1528096047,0
84.51,15.45,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1538183298,1
183.58,244.75,2,Orthopaedic Surgery,Specialist Visits,1235190315,1235190315,152,1649433665,0
91.79,30.92,1,Orthopaedic Surgery,Specialist Visits,1235190315,1235190315,152,1699732065,0
0.00,0.00,1,Otolaryngology,Specialist Visits,1235190315,1235190315,152,1831303064,0
203.71,342.36,1,Orthopaedic Surgery,Specialist Visits,1225067838,1225067838,449,1861469280,0
163.09,77.21,1,Orthopaedic Surgery,Specialist Visits,1225067838,1225067838,449,1891959011,1
165.52,135.70,1,Plastic Surgery,Specialist Visits,1225067838,1225067838,449,1932148939,1
216.71,303.51,1,Dermatology,Specialist Visits,1225067838,1225067838,449,1932376050,0
0.00,0.00,1,Chiropractor,Specialist Visits,1225075542,1225075542,819,1063555787,0
259.71,281.60,1,Dermatology,Specialist Visits,1225075542,1225075542,819,1073741385,0
299.01,528.98,1,Dermatology,Specialist Visits,1225075542,1225075542,819,1124256284,1
131.42,259.85,1,Podiatrist,Specialist Visits,1225075542,1225075542,819,1154385078,0
259.71,8729.58,1,Dermatology,Specialist Visits,1225075542,1225075542,819,1194037408,0
163.99,229.67,1,Otolaryngology,Specialist Visits,1225075542,1225075542,819,1194990929,1
131.10,104.87,1,Otolaryngology,Specialist Visits,1225075542,1225075542,819,1225143027,1
206.20,192.53,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1548381791,0
91.33,32.47,1,Dermatology,Specialist Visits,1205873403,1205873403,1016,1558537894,0
157.72,153.34,2,Chiropractor,Specialist Visits,1205873403,1205873403,1016,1609901511,0
201.94,113.13,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1619141496,1
128.39,41.08,1,Otolaryngology,Specialist Visits,1205873403,1205873403,1016,1619947918,1
91.79,146.85,1,Orthopaedic Surgery,Specialist Visits,1235190315,1235190315,152,1881676989,1
326.96,1065.66,4,Chiropractor,Specialist Visits,1235207440,1235207440,879,1013249911,0
369.80,410.30,2,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1053321992,1
257.19,360.20,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1235197872,1
84.94,54.36,1,Plastic Surgery,Specialist Visits,1225075542,1225075542,819,1255343562,1
697.38,1447.92,6,Dermatology,Specialist Visits,1225075542,1225075542,819,1265400535,1
89.56,71.64,1,Dermatology,Specialist Visits,1225075542,1225075542,819,1306972013,0
163.74,76.44,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1346217817,1
89.56,71.64,1,Podiatrist,Specialist Visits,1225075542,1225075542,819,1346263381,0
314.88,923.39,2,Dermatology,Specialist Visits,1225075542,1225075542,819,1417184144,1
0.00,0.00,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1457318875,0
257.26,356.69,2,Dermatology,Specialist Visits,1225075542,1225075542,819,1558422584,1
223.13,7500.03,1,Plastic Surgery,Specialist Visits,1225075542,1225075542,819,1568418465,1
91.12,30.69,1,Dermatology,Specialist Visits,1225075542,1225075542,819,1578532388,0
85.18,49.55,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1578699955,0
95.31,67.77,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1598730178,0
91.33,34.38,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1780673558,0
259.71,311.77,1,Plastic Surgery,Specialist Visits,1225075542,1225075542,819,1801084462,0
91.12,9.56,1,Podiatrist,Specialist Visits,1225075542,1225075542,819,1831180058,0
128.76,274.66,1,Dermatology,Specialist Visits,1225075542,1225075542,819,1831189513,0
0.00,0.00,1,Chiropractor,Specialist Visits,1225075542,1225075542,819,1831252907,0
221.01,247.63,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1871530980,1
87.12,55.75,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1871593392,0
93.26,59.68,1,Podiatrist,Specialist Visits,1225075542,1225075542,819,1881906626,0
3362.02,4403.76,26,Otolaryngology,Specialist Visits,1205873403,1205873403,1016,1679512107,1
0.00,0.00,1,Podiatrist,Specialist Visits,1205873403,1205873403,1016,1689998916,0
128.63,205.78,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1740253939,1
72.70,174.55,1,Chiropractor,Specialist Visits,1205873403,1205873403,1016,1770808461,0
205.61,863.89,1,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1891767885,0
357.54,331.71,3,Orthopaedic Surgery,Specialist Visits,1225075542,1225075542,819,1952369894,1
81.39,11.32,1,Otolaryngology,Specialist Visits,1225075542,1225075542,819,1972518264,1
239.65,335.64,1,Dermatology,Specialist Visits,1225076599,1225076599,161,1003136771,1
264.17,253.70,1,Orthopaedic Surgery,Specialist Visits,1225076599,1225076599,161,1003802026,0
89.89,57.52,1,Orthopaedic Surgery,Specialist Visits,1225076599,1225076599,161,1134109325,0
84.76,123.87,2,Chiropractor,Specialist Visits,1235207440,1235207440,879,1134137482,0
128.85,74.96,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1164611687,1
909.55,6416.18,5,Dermatology,Specialist Visits,1235207440,1235207440,879,1174580906,1
30.00,67.23,1,Chiropractor,Specialist Visits,1235207440,1235207440,879,1194021329,0
114.63,183.39,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1194718320,0
37.69,80.40,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1801803002,0
85.39,45.54,1,Podiatrist,Specialist Visits,1205873403,1205873403,1016,1821104241,0
84.74,38.73,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1881676989,1
87.52,93.34,1,Dermatology,Specialist Visits,1225076599,1225076599,161,1225087919,0
550.22,2233.01,2,Dermatology,Specialist Visits,1225076599,1225076599,161,1447201850,1
84.74,25.82,1,Orthopaedic Surgery,Specialist Visits,1225076599,1225076599,161,1538183298,1
91.12,34.30,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1912988189,0
89.31,114.30,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1922022649,1
72.70,128.61,1,Chiropractor,Specialist Visits,1205873403,1205873403,1016,1992128037,0
265.63,131.30,1,Orthopaedic Surgery,Specialist Visits,1205873403,1205873403,1016,1992882195,0
87.51,56.00,1,Dermatology,Specialist Visits,1235207440,1235207440,879,1285611970,0
427.33,3869.46,2,Dermatology,Specialist Visits,1235207440,1235207440,879,1285698936,1
93.26,59.68,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1336334143,1
84.78,237.47,1,Chiropractor,Specialist Visits,1235207440,1235207440,879,1376559807,0
84.76,712.26,1,Chiropractor,Specialist Visits,1235207440,1235207440,879,1386607604,0
382.69,2572.66,2,Dermatology,Specialist Visits,1235207440,1235207440,879,1386737195,0
91.12,58.31,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1407837651,0
217.95,61.56,1,Dermatology,Specialist Visits,1235207440,1235207440,879,1417050436,0
83.67,7.87,1,Podiatrist,Specialist Visits,1215042361,1215042361,215,1457446734,0
91.79,53.40,1,Dermatology,Specialist Visits,1235207440,1235207440,879,1417256314,0
72.70,349.09,1,Chiropractor,Specialist Visits,1235207440,1235207440,879,1477721082,0
182.19,25.62,1,Otolaryngology,Specialist Visits,1235207440,1235207440,879,1497913826,1
263.54,196.85,1,Dermatology,Specialist Visits,1235207440,1235207440,879,1679867766,1
643.01,865.28,2,Dermatology,Specialist Visits,1235207440,1235207440,879,1790892099,1
173.16,529.13,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1831144252,0
134.44,115.87,1,Podiatrist,Specialist Visits,1235207440,1235207440,879,1841235686,0
62.67,110.87,1,Podiatrist,Specialist Visits,1235207440,1235207440,879,1851459093,0
239.00,8033.46,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1881910560,1
72.78,1223.17,1,Chiropractor,Specialist Visits,1235207440,1235207440,879,1992825863,0
339.00,876.52,1,Dermatology,Specialist Visits,1235222449,1235222449,462,1073503603,1
239.00,61.32,1,Plastic Surgery,Specialist Visits,1235222449,1235222449,462,1083740401,1
556.19,317.17,2,Dermatology,Specialist Visits,1235222449,1235222449,462,1083859888,1
84.94,9.71,1,Dermatology,Specialist Visits,1235222449,1235222449,462,1124256284,1
84.94,49.41,1,Otolaryngology,Specialist Visits,1235222449,1235222449,462,1144427584,1
661.46,473.06,1,Orthopaedic Surgery,Specialist Visits,1235222449,1235222449,462,1346273687,0
269.17,205.63,1,Orthopaedic Surgery,Specialist Visits,1235222449,1235222449,462,1457318875,0
193.06,138.07,1,Orthopaedic Surgery,Specialist Visits,1235222449,1235222449,462,1457339491,0
57.16,22.86,1,Orthopaedic Surgery,Specialist Visits,1225076599,1225076599,161,1831180645,1
30.00,100.84,1,Chiropractor,Specialist Visits,1225076599,1225076599,161,1972557288,0
317.00,304.44,1,Orthopaedic Surgery,Specialist Visits,1235222449,1235222449,462,1538436209,1
311.22,163.46,1,Dermatology,Specialist Visits,1235222449,1235222449,462,1558422584,1
317.00,190.27,1,Dermatology,Specialist Visits,1235222449,1235222449,462,1609089077,1
84.94,9.71,1,Plastic Surgery,Specialist Visits,1235222449,1235222449,462,1710088026,1
257.33,205.94,1,Orthopaedic Surgery,Specialist Visits,1235222449,1235222449,462,1801887120,0
210.14,1412.68,1,Orthopaedic Surgery,Specialist Visits,1225098924,1225098924,157,1114928280,0
125.00,300.11,1,Dermatology,Specialist Visits,1225098924,1225098924,157,1306013339,1
175.24,5890.31,1,Dermatology,Specialist Visits,1225098924,1225098924,157,1659547727,1
82.85,75.74,1,Dermatology,Specialist Visits,1225104912,1225104912,1378,1043218860,0
2592.06,8470.41,23,Orthopaedic Surgery,Specialist Visits,1225104912,1225104912,1378,1043370604,0
317.00,380.55,1,Dermatology,Specialist Visits,1235231655,1235231655,335,1003136771,1
91.12,38.87,1,Orthopaedic Surgery,Specialist Visits,1235231655,1235231655,335,1003802026,0
84.70,91.84,1,Chiropractor,Specialist Visits,1235231655,1235231655,335,1023086097,0
265.63,241.31,1,Dermatology,Specialist Visits,1235231655,1235231655,335,1043447915,0
91.12,36.44,1,Orthopaedic Surgery,Specialist Visits,1235231655,1235231655,335,1114919008,0
72.78,271.82,1,Chiropractor,Specialist Visits,1225104912,1225104912,1378,1063712305,0
30.00,8.13,1,Chiropractor,Specialist Visits,1225104912,1225104912,1378,1083708937,0
145.48,317.33,4,Chiropractor,Specialist Visits,1225104912,1225104912,1378,1104986918,0
134.44,237.84,1,Podiatrist,Specialist Visits,1225104912,1225104912,1378,1114920121,0
0.00,0.00,1,Podiatrist,Specialist Visits,1225104912,1225104912,1378,1114933611,0
317.00,103.44,1,Orthopaedic Surgery,Specialist Visits,1235231655,1235231655,335,1275729626,1
85.36,136.56,1,Dermatology,Specialist Visits,1235231655,1235231655,335,1386602753,1
111.58,79.34,1,Dermatology,Specialist Visits,1235231655,1235231655,335,1457463127,1
91.12,58.31,1,Dermatology,Specialist Visits,1235231655,1235231655,335,1548461973,0
317.00,322.89,1,Dermatology,Specialist Visits,1235231655,1235231655,335,1609089077,1
163.09,94.52,1,Otolaryngology,Specialist Visits,1235231655,1235231655,335,1679512107,1
95.57,82.37,1,Dermatology,Specialist Visits,1235231655,1235231655,335,1730157090,1
286.68,310.84,1,Plastic Surgery,Specialist Visits,1235231655,1235231655,335,1750452884,0
91.33,15.80,1,Orthopaedic Surgery,Specialist Visits,1225104912,1225104912,1378,1164611687,1
384.10,430.58,2,Dermatology,Specialist Visits,1235231655,1235231655,335,1932424264,1
493.93,1061.37,5,Orthopaedic Surgery,Specialist Visits,1235282278,1235282278,91,1043370604,0
72.01,57.63,1,Chiropractor,Specialist Visits,1235282278,1235282278,91,1063712305,0
87.74,9.52,1,Podiatrist,Specialist Visits,1235282278,1235282278,91,1114920121,0
73.02,613.60,1,Chiropractor,Specialist Visits,1235282278,1235282278,91,1154436301,0
172.21,1157.69,1,Plastic Surgery,Specialist Visits,1235282278,1235282278,91,1184704009,0
65.71,552.17,1,Podiatrist,Specialist Visits,1235282278,1235282278,91,1326253816,0
210.14,1412.68,1,Dermatology,Specialist Visits,1235282278,1235282278,91,1508862467,0
0.00,0.00,2,Chiropractor,Specialist Visits,1235282278,1235282278,91,1568408482,0
73.02,613.60,1,Chiropractor,Specialist Visits,1235282278,1235282278,91,1679883219,0
87.12,19.22,1,Orthopaedic Surgery,Specialist Visits,1235282278,1235282278,91,1700859170,0
84.70,237.25,1,Chiropractor,Specialist Visits,1225104912,1225104912,1378,1205932340,0
256.26,215.34,1,Orthopaedic Surgery,Specialist Visits,1225104912,1225104912,1378,1215912654,0
536.69,356.72,4,Dermatology,Specialist Visits,1225104912,1225104912,1378,1245214311,0
1611.89,18635.40,8,Dermatology,Specialist Visits,1235425760,1235425760,290,1003136771,1
508.60,1258.42,2,Dermatology,Specialist Visits,1235425760,1235425760,290,1457463127,1
259.71,1745.92,1,Dermatology,Specialist Visits,1235425760,1235425760,290,1538150982,0
219.78,69.04,1,Orthopaedic Surgery,Specialist Visits,1235425760,1235425760,290,1619141496,1
128.39,205.40,1,Otolaryngology,Specialist Visits,1235425760,1235425760,290,1710926803,1
30.00,336.13,1,Chiropractor,Specialist Visits,1235425760,1235425760,290,1720257975,0
84.23,353.90,1,Chiropractor,Specialist Visits,1235425760,1235425760,290,1720268360,0
164.85,461.76,1,Dermatology,Specialist Visits,1245203306,1245203306,131,1316105943,1
566.65,6348.90,1,Plastic Surgery,Specialist Visits,1245203306,1245203306,131,1841492881,1
0.00,0.00,1,Otolaryngology,Specialist Visits,1245203306,1245203306,131,1861425811,0
91.79,36.71,1,Otolaryngology,Specialist Visits,1245228436,1245228436,175,1053309328,0
259.71,969.95,1,Orthopaedic Surgery,Specialist Visits,1245228436,1245228436,175,1568452746,0
367.45,289.01,2,Otolaryngology,Specialist Visits,1245228436,1245228436,175,1598839821,0
368.83,574.41,2,Orthopaedic Surgery,Specialist Visits,1225104912,1225104912,1378,1255315222,0
951.52,12250.66,7,Dermatology,Specialist Visits,1225104912,1225104912,1378,1285952846,0
91.12,83.30,1,Orthopaedic Surgery,Specialist Visits,1225104912,1225104912,1378,1306975271,0
522.15,8615.52,4,Podiatrist,Specialist Visits,1225104912,1225104912,1378,1326253816,0
91.79,65.27,1,Orthopaedic Surgery,Specialist Visits,1245228436,1245228436,175,1912988189,0
265.75,894.58,2,Dermatology,Specialist Visits,1245229392,1245229392,762,1154465540,1
114.85,183.74,1,Orthopaedic Surgery,Specialist Visits,1225104912,1225104912,1378,1407837651,0
134.57,188.47,1,Podiatrist,Specialist Visits,1245229392,1245229392,762,1215370093,0
265.75,1213.82,2,Orthopaedic Surgery,Specialist Visits,1245229392,1245229392,762,1215926506,1
664.98,666.81,4,Orthopaedic Surgery,Specialist Visits,1245229392,1245229392,762,1275693186,0
84.76,37.00,1,Chiropractor,Specialist Visits,1245229392,1245229392,762,1487753133,0
91.79,83.91,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1194718320,1
87.74,187.16,1,Orthopaedic Surgery,Specialist Visits,1235207440,1235207440,879,1194794115,0
422.55,6278.62,2,Dermatology,Specialist Visits,1235207440,1235207440,879,1306013339,1
73.02,613.60,1,Chiropractor,Specialist Visits,1245229392,1245229392,762,1548265853,0
603.15,557.82,5,Podiatrist,Specialist Visits,1245229392,1245229392,762,1558364182,0
172.49,579.79,1,Dermatology,Specialist Visits,1245229392,1245229392,762,1689608358,1
199.01,1007.67,5,Chiropractor,Specialist Visits,1225104912,1225104912,1378,1497719280,1
341.31,263.59,4,Dermatology,Specialist Visits,1225104912,1225104912,1378,1508862467,0
84.78,259.06,1,Chiropractor,Specialist Visits,1225104912,1225104912,1378,1518012152,0
165.52,222.54,1,Otolaryngology,Specialist Visits,1245229392,1245229392,762,1710926803,1
317.00,426.21,1,Plastic Surgery,Specialist Visits,1245229392,1245229392,762,1760623417,1
169.40,164.38,2,Chiropractor,Specialist Visits,1245229392,1245229392,762,1780615450,0
165.52,556.36,1,Otolaryngology,Specialist Visits,1245229392,1245229392,762,1831169127,1
84.70,24.76,1,Chiropractor,Specialist Visits,1245229392,1245229392,762,1932216140,0
251.36,1408.15,1,Dermatology,Specialist Visits,1245229392,1245229392,762,1952405045,0
224.36,242.42,2,Otolaryngology,Specialist Visits,1245229392,1245229392,762,1972602183,1
200.81,200.81,1,Dermatology,Specialist Visits,1235207440,1235207440,879,1386634806,1
1515.18,3928.17,9,Dermatology,Specialist Visits,1235207440,1235207440,879,1417184144,1
91.12,41.65,1,Podiatrist,Specialist Visits,1235207440,1235207440,879,1427136613,0
